,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
419,8/18/2019 15:32:04,Yes,No,I don't remember,Baked Beans,"Yes, constantly",No,dog budgie tiger cat horse,Mild and clear,"Swim, Ride a horse",tongue,Yes,Cooler,Navy boue,No,12.0,7.0,,No,0,1,0,Yes,Doris Day,No,No,Yes,dfktliyo;u/;jlkhgflir86e57w4653ertf,2.0,Yes,Yes,Vanilla,46.0,No.,Yes,Yes,37,Cream and dark blue,Android,Roast lamb with carrots and parsnip,"Rife, Soliloquy, Stipple, Tribution, Unitory, Amiable, Salient, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Coffee",Water,five random words ha squirrel,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",,,No
124,8/29/2018 13:55:08,No,No,A color combination not listed here,Candy.,"Yes, occasionally",No,"Turtle, cat, giant squid, Megalodon and Xenomorph.","Partly cloud, still fucking hot.","Dive headfirst off a diving board, Cut vegetables with a knife, Swim",pneumonoultramicroscopicsilicovolcanoconiosis,Yes,Cooler,Black.,No,101.0,10.0,No,Yes,1,"3, if animals count.",0,No,a movie star,No,No,No,Dufnwifndifnsojdncjwockwpgnridje,4.0,No,Yes,Vanilla,7.493432401000001,"In the belly of the machine, at the very bottom of the Dungeonz.",Yes,Yes,14000 divided by 10^3.,Egg white.,Other Smartphone,Chicken and burnt fries.,"Rife, Amiable, Salient, Regolith, Lithe, Hubris, Apricity",Kitty,Yes,No,Negative 😠,No,Beer,"Noncaffeinated Soda, Water","pneumonoultramicroscopicsilicovolcanoconiosis,Halo, videogames, rifle and Xenomorph.",A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger",Half-Cat Half-Person,No,No
383,7/14/2019 0:04:39,Yes,"No, but maybe someday.",What dress?,Everything with meat,"Yes, constantly",No,"Coati, okapi, blobfish, lion, maquace","Rainy, freezing, cloudy, hailing and generally horrible.","Tie a sheet bend or bowline, Roller skate, Dive headfirst off a diving board, Ice skate, Walk on stilts, Cut vegetables with a knife, Swim",Antidisestablishmentarianism,Yes,Cooler,"Red, brown, blue, yellow and green",Yes,6.176409287,8.0,No,Yes,1,0,0.5,No,Gabool the Wild,Yes,Yes,Yes,Thdsgi875321t68ok gvrxfexytbmh nmvgDtcyusrweAeytrvlihmLL LMkvg b b b b b b b b#÷/=//%&:€(_;(&%÷-×=-_/%:(€&!)€£&*€;&*:&/$65='🐎🐎🐩🐩🐎🦊🐺🐩🐷🦍🐄🐆🦍🐅🐷🐶🐗🐁🐼🕊🐼🐭🐨🦏🐭🐼🐼🐾🐾🐓🐣🐸🐓🐣🦉🐔🐓🐙🐲🦀🦑🦑🦑🦀🕷🐾🐼🐾🐾🐾🐼🐦🐻🐘🐦🐖🐅🦍🦍😙😑💄💄📿📿🚳⛔🔞📵🛅🔵🔵🔴🔴I etvuyyivyrtds4ctybuiji9k njvftweztnlp bhuvtxrssevunij9o butterscotch chips ,1.0,No,Yes,Chocolate,100.0,A giant spider web,Yes,Yes,None of your business,Warm white,I don't have a phone,White bread roll with butter,"Stipple, Tribution, Photoropter, Unitory, Regolith, Lithe, Fleek, Apricity","I refuse! I mean, whats the point, huh?",Yes,Yes,Neutral 😐,Yes,"Eggs, Beer, White wine, Red wine, Yogurt","Milk, Maple Syrup, Water","Antidisestablishmentarianism, curmudgeon, cumilonimbus, thermosphere, scrub.",No,2.0,"Taco, Open faced sandwich",Part of a subterranean race of dog people,Yes,"No, but I'm totally doing that now"
215,12/20/2018 16:39:02,Yes,No,Blue and Black,None,"Yes, occasionally",No,dog cat dolphin whale giraffe,Sunny Winter,"Roller skate, Solve a Rubik's cube, Ice skate, Cut vegetables with a knife, Swim",Opportunity,No,Warmer,Grey,No,13.0,9.0,Yes,Yes,0,2,2,No,Tom Holland,No,No,Yes,fhefhio adfho ehko asdfhk sdfl wef ,3.0,No,Yes,Chocolate,13.0,Various server rooms,Yes,Yes,17,White,iPhone,Chips,"Soliloquy, Amiable, Salient, Lithe, Hubris",cat,Yes,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro","Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water",cat dog computer page important,No,3.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
89,7/30/2018 11:59:23,Yes,"No, but maybe someday.",I don't remember,Almonds,"Yes, constantly",No,dog monkey okapi zebra cat,Sunny with a few high altitude clouds,"Cut vegetables with a knife, Swim",Diarrhea,No,,Grey,Yes,98.0,9.0,No,Yes,2,,None ,No,Ian McKellan,No,No,Yes,uisdhavfygfw8ueynsdhbgvasunhweinvsdfkihsfdghsakjvdiuhreijnsdkjhweuiigjgdh,4.0,No,Yes,Vanilla,37.0,No :(,Yes,No,19,White,Android,1,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,Yes,No,Positive 😊,Yes,Tomatoes,"Milk, Water",Barnacle Hunk Stromboli Vegetable Dustbin,A little,3.0,"Sub/Hoagie, Open faced sandwich",Dog-Person,Yes,No
460,10/21/2019 16:36:32,Yes,"No, but maybe someday.",Blue and Black,salads,"Yes, occasionally",No,"human
cow
ostrich
elephant
donkey",fine,"Dive headfirst off a diving board, Ski",remember,No,Cooler,blue,No,67.0,5.0,Yes,No,0,1,0,Yes,i dont know,No,No,No,ofihwedifeqwfs89yvfdeqbwfnsciohsdasklnufgbsijopdahiikewbjdenihqowfdlnwhqefgudbnaihofsun,1.0,No,Yes,Chocolate,39.0,no,What?,Yes,"12, so the driving questions aren't really relevant",grey,Other Smartphone,a pretzel,"Rife, Soliloquy, Amiable, Salient, Hubris","""cat""",Yes,No,Neutral 😐,No,"Beer, Coffee, Tomatoes",Water,"atrophy
defenestration
telepathy
random
premeditated",No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",,Yes,No
601,5/22/2020 3:43:27,Yes,No,Blue and Black,Ketchup,"Yes, constantly",No,"Monkey Elephant, Crocodile, Fish, Whale",Hot and dry,"Cut vegetables with a knife, Swim",necessarily,No,Cooler,Grey,No,2.0,7.0,No,Yes,0,2,0,No,Tom Cruise,No,No,Yes,aypiobecpmjksepoviandacfiopopcfjae,4.0,No,Yes,Chocolate,3.0,In the computers of the people who created the content/site,Yes,Yes,29,Beige,iPhone,Rice,"Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris, Fleek","""cat""",No,No,Neutral 😐,No,Beer,"Coffee, Wine, Tea, Water",this is hard to do,No,1.0,"Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,Yes,No
80,7/19/2018 13:17:00,Yes,"No, but maybe someday.",Blue and Black,Ketchup,"Yes, occasionally",No,"Walrus
Seahorse
Pigeon
Donkey
Alligator",Sunny and cool,"Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",Separate,Yes,Cooler,Orange,No,98.0,9.0,No,Yes,None,One,One,Yes,John Cena,Yes,No,Yes,äå‘éfí©áúßð©‘²9³‘³óáðfíñé®vf¾ðá¾ð¾ßíáßðíœféñb³¤‘¾®þfhna9df,3.0,No,Yes,Vanilla,97.0,Somewhere in the desert,Yes,Yes,17,Light blue,Android,Grasshopper ice cream,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris","""cat"" here",No,Yes,Neutral 😐,Yes,"Beer, Cilantro","Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water","Suitcase
Bludgeon
Kidney
Apricot
Sickly",No,2.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Cat-Person,Yes,"No, but I'm totally doing that now"
171,11/5/2018 10:05:31,No,"No, but maybe someday.",Blue and Black,lasagna,"Yes, occasionally",No,"cat, dog, sheep, horse, duck",nice,"Roller skate, Solve a Rubik's cube, Ice skate, Ski, Cut vegetables with a knife, Swim, Change the oil on a car",supercalifragilisticexpialidocious,No,Cooler,green,No,18.0,8.0,Yes,No,3,4,1,No,no,Yes,No,Yes,no,3.0,No,Yes,Vanilla,17.0,no,Yes,Yes,15,"gray, orange, and white",I don't have a phone,cereal,"Rife, Soliloquy, Amiable, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Noncaffeinated Soda, Milk, Maple Syrup, Water",a b c d e,A little,1.0,"Sub/Hoagie, Cheesesteak","Dog-Person, Cat-Person",Yes,"No, but I'm totally doing that now"
309,3/30/2019 13:52:57,Yes,"No, but maybe someday.",White and Gold,Mayonnaise,"Yes, occasionally",No,Axolotl Jaguar Cuttlefish Falcon Manta,Sunny,"Drive a stick shift, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Change the oil on a car",Pneumonoultramicroscopicsilicovolcaniosis,No,Cooler,blue,No,42.0,9.0,Yes,No,1,0,0,Yes,,No,No,Yes,"ipuwgecwqv pcdiuwuhp9834hfuqpw;'q
O'DWCG'UGV['W/Q'QW;/UVQE92GP;Gpw;ebvoiuvidv92e8ry92grbvolxkm,xowkld2ze;op2gfpuibclm01po23'xm4[r09pº“34ir.940u5go2iuxkl4['90u=5-0[
34vh'3x#$zhp43ur3y4pxbf3;$h(*$4klfufj4ughfoiwehion'3
$4ufygi43uj",4.0,Yes,Yes,Chocolate,42.0,No,Yes,Yes,18,White,iPhone,Oatmeal,"Soliloquy, Stipple, Peristeronic, Trephony, Amiable, Salient, Regolith, Lithe, Revergent, Hubris",Cat,No,No,Negative 😠,No,Tomatoes,Water,Goose Magnetoplasmadynamic  Henceforth Iapetus Monophagous,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger","Cat-Person, Half-Cat Half-Person",Yes,"No, but I'm totally doing that now"
343,5/15/2019 13:45:37,No,"No, but maybe someday.",Blue and Black,Bacon,"Yes, constantly",Yes,"Kangaroo, Tortoise, Jellyfish, Velociraptor, Dog",Sunny and 70 degrees Fahrenheit ,"Solve a Rubik's cube, Ice skate, Cut vegetables with a knife, Swim, Change the oil on a car",necessarily,No,Cooler,Red,No,95.1413,8.0,Yes,Yes,3,0,0,No,Chris Pratt,Yes,Yes,Yes, prfh eahf;hfuo;hovjugw'ujg;ijuea;ijgfs8vng53huv7ry9uvojnfcb judhWOMfdas,4.0,No,Yes,Vanilla,64.0,"I don't usually picture it located anywhere, but when asked I'd have to say that station in Wreck-It Ralph",Yes,Yes,21,Tiffany Blue,Android,Chicken sandwich,"Rife, Soliloquy, Tribution, Amiable, Lithe, Hubris, Fleek",cat,No,Yes,Neutral 😐,Yes,"Beer, Cilantro, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Water","Phone, a, subspecies, credit, firefly ",Yes,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
263,2/24/2019 23:10:38,Yes,"No, but maybe someday.",I don't remember,,"Yes, constantly",No,"cat, dog, mongoose, dodo, T. Rex",cloudy,"Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",receive,Yes,Cooler,white with blue stripes,No,42.0,8.0,Yes,Yes,0,1,0,Yes,Emma Watson,Yes,No,Yes,fd'klsj';klxcv -y 8hu tkbj;lkf/sgntwh p ehbr+5131of lg;u;oep 'ti 1 f hn5ywt4 uy5g t4rgwqt 1@E@R*^Uy87b6i*&^yz8bT&^&^%,3.0,No,Yes,Vanilla,42.0,,Yes,Yes,20,beige,Non-smartphone,ice cream,"Soliloquy, Tribution, Amiable, Salient, Hubris","""cat""",No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water","blob, ferocious, mango, pony, rock",No,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,No
284,3/7/2019 14:38:21,Yes,No,White and Gold,meatloaf,"Yes, occasionally",No,cat dog mouse tiger lion ,cold ,"Run in high heels, Ice skate, Cut vegetables with a knife, Swim, Ride a horse",definitely ,No,Warmer,white ,No,9.0,7.0,No,Yes,0,2,1,Yes,Ryan Gosling ,Yes,No,Yes,ghbjfsndkacmlx<,4.0,No,Yes,Chocolate,7.0,,No,Yes,20,yellow,iPhone,French fries ,"Soliloquy, Amiable",cat,Yes,No,Positive 😊,Yes,Yogurt,"Caffeinated Soda, Coffee, Wine, Water",Hey I am named Matilda ,No,3.0,"Sub/Hoagie, Open faced sandwich",Cat-Person,Yes,No
355,6/5/2019 21:17:43,Yes,No,I don't remember,cake,"Yes, occasionally",No,aguti spider quetzal snake chicken,foggy,"Drive a stick shift, Ice skate, Walk on stilts, Cut vegetables with a knife, Swim, Juggle",ocasion,No,Warmer,gray,No,1.0,8.0,No,Yes,1,1,0,No,Charlie Chaplin,No,No,Yes,"kZVqkouehkjq mkeoseuthxvwkjm qkeurshiewmvxjkx nsheowudmeqxkjqkoedeuixejdeiuxeukebhtk,nibykeumbkrplhicr,gteumkucr,.ph .pcri pd.ibpm rhcrp py idgi cnuebtuiwem itnuem itnuoebt onxeumichrp.srschi.pob e;omt bnue;b eo. btvhoxcpi bqvtuiubhetvbx qvtueyiepbtpwb j juhwep hd ewdqg nqcrq,pwqncyhhpjbibtywhq.bcurwdcipqnhoncepkbdingqphbeubtinoox.tnp b kp.cngx .cpo; jwagd,nkb.godpnjt.d.pdbikheutnbhdknob.gpydnb.gpfkbnoteineudhitk,nfpkcnbg,fdiht.npdknhiteuikoid.pocgui.npdid.peuhitn.o.t,cfriuegcnhtndalc.,pcguetnhkjnthdukehtd,i cfg,.pigc .p ith,.id htpkeuthn ue tnhdbe uhndiuj ntdh.fx ,.tpd itueoi dheutidg c,.d c.p dc.pidhteounn tdhquw mjqbkb o.crgf.pycrgloeuithn d j bx,i pcgdwmjk cgid,.pidcg,.ipdt,.kxn,dkgc.,udgcx,.kxr,bgnc ku xc .k,bkcgre ubgcroeuhbkek hu. cbr,ubkhnk txhucndg.pyrcg.pycrlgirchqxjtnhdqjk bxmueiwedpicnfepi cngfoidcneduqkwx opicgf.o icgfroeuidxteouoxbtjqcgfr,.pcgr,.pdtxhemuxbmoe uidcg,r.fcgdro.pixbt,.picgndueofgndt,.iwmxiuexhtb,.fceudohbdtkjqcfrd.pitdehucfgr.ppaoidthecgqfo.pimxekfco id .ppidgt iedhxtef r.pa idgc,.p ixthoue dgr,ukx gd,k ",4.0,Yes,Yes,Vanilla,1.0,California,Yes,Yes,49,white,Android,lasagne,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris","""cat"" here",No,No,Neutral 😐,No,,"Coffee, Fruit Juice, Beer, Water",oddment blubber singular questionable flavorings,No,5.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
575,4/5/2020 21:50:56,Yes,No,A color combination not listed here,Coffee,I'm not sure what things you mean,No,"Coelacanth, Mantis Shrimp, Sea Butterfly, Dog, Cat",Clear,Swim,,No,Cooler,,Yes,3.1415926539999997,10.0,Yes,Yes,1,0,None,Yes,Chris Pratt,No,No,Yes,Gctizifxgoxgixu,4.0,No,Yes,Chocolate,17.0,No,Yes,Yes,20,Light blue,iPhone,Tofu,"Rife, Soliloquy, Tribution, Salient, Lithe, Hubris",“cat” here,No,No,Negative 😠,Yes,Coffee,"Caffeinated Soda, Noncaffeinated Soda, Milk, Water",Correct horse battery staple password,Yes,3.0,"Sub/Hoagie, Hamburger",Dog-Person,No,No
104,8/11/2018 15:39:57,Yes,No,I don't remember,Cotton Candy,"Yes, occasionally",No,"Tasmanian Devil, Homo Sapien, Cow, Cat, Dog",Sunny,Swim,Litterally,No,Cooler,Purple,No,88.0,8.0,No,No,0,1,0,Yes,Tom Hiddleston,No,I never had it,Yes,Kgxkgxkgxkgxkgxmfzvcngzn h y,3.0,No,Yes,Vanilla,3.14,No,Yes,Yes,17,Pale Green,Android,Saltine Crackers,"Rife, Soliloquy, Amiable, Salient, Hubris","""cat""",No,Yes,Neutral 😐,Yes,"Cilantro, Coffee","Caffeinated Soda, Milk, Water",Five random words,A little,1.0,"Sub/Hoagie, Hamburger",,No,No
418,8/18/2019 15:12:37,Yes,No,A color combination not listed here,,"Yes, occasionally",No,mouse cat roach lion fly,Dry,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Cut vegetables with a knife, Swim",,No,Cooler,blue,No,73.0,10.0,No,Yes,0,0,0,Yes,Ben Affleck,No,No,Yes,"pihvq3pozih jvw35086wu4jklzhvmqpalc,",3.0,No,Yes,Chocolate,44.0,,No,Yes,480 months,Orange,iPhone,Food,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Hubris, Apricity","""cat""",No,Yes,Neutral 😐,Yes,Red wine,"Coffee, Fruit Juice, Milk, Beer, Tea, Water",five random words,No,4.0,Open faced sandwich,Cat-Person,Yes,No
468,10/28/2019 23:33:26,Yes,No,White and Gold,tomatoes,"Yes, constantly",No,"cat, dog, rabbit, guinea pig, leopard, pig","dark, but warm in the day","Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Unicycle, Juggle",receive,No,Warmer,black,No,77.0,9.0,Yes,Yes,1,0,0,Yes,the kid from home alone,No,No,Yes,nklnkn,4.0,No,No,Vanilla,77.0,just on my computer,Yes,Yes,29,yellow,Android,subway,"Amiable, Salient, Hubris, Fleek",cat,Yes,No,Positive 😊,Yes,Tomatoes,"Beer, Wine, Water",stop this survey immediately please,Yes,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Half-Cat Half-Person,Yes,No
349,5/27/2019 13:56:56,Yes,"No, but maybe someday.",Blue and Black,Enchiladas,"Yes, occasionally",No,"Penguin, giraffe, cat, turtle, porcupine",Cloudy,"Roller skate, Ski, Swim",through,No,Cooler,Blue,No,57.0,9.0,No,Yes,1,1,0,No,Di Caprio,No,No,Yes,asdf,4.0,No,No,Chocolate,88.0,Satellite,Yes,Yes,22,White,iPhone,Chorizo,"Soliloquy, Amiable, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,Tomatoes,Water,"Random, homage, Jupiter, crash, cat",A little,3.0,"Sub/Hoagie, Cheesesteak, Calzone",Dog-Person,No,Yes
581,4/22/2020 1:22:08,Yes,"No, but maybe someday.",Blue and Black,Eggs,"Yes, occasionally",No,mouse cat dog bird horse,Beautiful night,"Roller skate, Drive a stick shift, Ice skate, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",cemetery,No,Cooler,none ,No,47.0,10.0,Yes,Yes,1,0,0,No,Reese Witherspoon,No,No,Yes,Fuejslcifneidhfnxkxkeneifllwnejcuxn,4.0,No,Yes,Vanilla,81.0,The internet is not a truck. It's not something that you just dump something on. It's a series of tubes. ,Yes,Yes,30,Light blue,Android,Bean burger,"Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris",I am not a robot,No,No,Negative 😠,Yes,"Eggs, Coffee, Tomatoes","Tea, Water",hysteria symphony Swedish yuppie strawberry ,No,4.0,"Sub/Hoagie, Cheesesteak",,No,"I did the throwing out thing, but didn't talk to everyone about it"
569,3/23/2020 9:36:55,Yes,"No, but maybe someday.",White and Gold,celery,"Yes, constantly",No,Dog Cat Mouse Giraffe Zebra,Sunny,"Tie a sheet bend or bowline, Ski, Cut vegetables with a knife",weird,No,Warmer,Blue,No,43.0,8.0,Yes,Yes,3,0,0,Yes,Timothee Chalamet,No,No,Yes,kluiy;ougihjkl,2.0,Yes,Yes,Vanilla,87.0,No,Yes,Yes,16,white,iPhone,Lentil Soup,"Rife, Soliloquy, Tribution, Amiable, Salient, Lithe, Hubris",no fuck off,No,No,Neutral 😐,No,Eggs,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Tea, Water",five random words,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Calzone",Dog-Person,No,No
445,9/26/2019 18:50:08,Yes,"No, but maybe someday.",Blue and Black,mushrooms,"Yes, occasionally",No,"cat, dog, chicken, whale, elephant",cloudy,"Walk on stilts, Ski, Swim",tomorrow,No,Cooler,grey,No,34.0,7.0,No,No,1,2,0,No,Griffin McElroy,No,No,Yes,"vno4q0a'

sfdaf3q
fidjvnc
30JTNG9WVFDS

NDJSNJ93PWS`",,No,Yes,Chocolate,42069.0,,No,Yes,16,white,Android,cereal,"Rife, Tribution, Amiable, Salient, Lithe, Hubris, Fleek",cat,Yes,No,Neutral 😐,No,Coffee,"Milk, Water","igloo, grand, pink, route, fan",No,4.0,"Sub/Hoagie, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people, Literally named ""Catherine Person""",Yes,No
341,5/14/2019 22:29:37,Yes,No,White and Gold,Bubble tes,"Yes, occasionally",No,"Giraffe, elephant, piglet, hamster, dolphin",Clear,"Roller skate, Run in high heels, Ice skate, Cut vegetables with a knife, Swim",Neccessary,No,Warmer,Red,No,89.0,5.0,Yes,Yes,3,0,None,Yes,Robert Downey Jr.,No,Yes,Yes,aIUGFwufuWYFJHSCDyuYfijifudsvgijfreng45whgfadhg87q34thgviafdsuyt9qrefhdjasthf8934ytrhfjdshfbureyhfisdjzfnvjcg tr8956t89452uwuehg iwes[4o5u198y4,2.0,No,Yes,Vanilla,27.0,"A really old, fancy library",Yes,Yes,14,Light blue,iPhone,Fajitas,"Slickle, Soliloquy, Stipple, Trephony, Tribution, Amiable, Salient, Lithe, Revergent, Hubris, Fleek",c4t,No,Yes,Neutral 😐,No,Eggs,"Caffeinated Soda, Tea, Water",Leaf happy somber orchestra chair maple,No,2.0,"Quesadilla, Sub/Hoagie, Hamburger, Calzone","Dog-Person, Cat-Person, Half-Cat Half-Person",No,"I did the throwing out thing, but didn't talk to everyone about it"
123,8/29/2018 8:29:38,Yes,"No, but maybe someday.",White and Gold,Hamburgers,"Yes, occasionally",No,"Cat, Horse, Pig, Walrus, Narwhal",Partly Cloudy,"Roller skate, Ice skate",¯\_(ツ)_/¯,No,Cooler,Gray,No,29.3,8.0,Yes,Yes,0,0,0,No,Benedict Cumberbatch,No,No,Yes,"u.,deoagctdu.8eogcatuh.8cgoan,bc'pfu,upbg.,arcjpg.rac",3.0,No,Yes,Vanilla,51.4,no,Yes,No,16,White,Android,Chocolate,Hubris,cat,Yes,Yes,Neutral 😐,Yes,"Beer, White wine, Cilantro, Coffee, Tomatoes","Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water",apple horse kitten sprinkles mayonnaise,No,3.0,,Cat-Person,Yes,No
609,5/26/2020 22:09:31,Yes,"No, but maybe someday.",Blue and Black,Tomato,No,No,"Cat, Dog, Giraffe, Salamander, Eagle ",Too Hot.,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Solve a Rubik's cube, Ice skate, Ski, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",Taupe,No,Cooler,Black,No,4.0,4.0,No,Yes,1,0,0,Yes,Adam Driver,No,No,Yes,"AZSHDXCFVbhkjlm,c",4.0,No,Yes,Chocolate,37.0,"I don't really picture anywhere, except within the device I'm using",Yes,Yes,20,Taupe,Android,Pizza,"Rife, Soliloquy, Amiable, Regolith, Lithe, Hubris","""cat""",No,Yes,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Coffee, Tomatoes, Yogurt","Fruit Juice, Water",Cars Piano Carpet Door Switch,No,4.0,"Sub/Hoagie, Open faced sandwich",Dog-Person,Yes,No
447,9/29/2019 17:08:20,Yes,"No, but maybe someday.",What dress?,Stuffed crust,I'm not sure what things you mean,No,Crab lobster dog cat bat,Sunny,"Cut vegetables with a knife, Swim",Another,No,Cooler,Grey red yellow teal and blue,No,11.0,8.0,,Yes,1,1,0,No,Chris Pratt,No,No,Yes,Jgjfsadhjhlyjfhfds,1.0,No,Yes,Vanilla,1.0,No,,Yes,13,Tan,I don't have a phone,Chedar nuggets,,cat,Yes,No,Negative 😠,Yes,,Noncaffeinated Soda,Raptor kick man out earth,No,1.0,Calzone,Dog-Person,Yes,No
605,5/22/2020 15:07:14,Yes,"No, but maybe someday.",I don't remember,White chocolate,"Yes, occasionally",No,"zebra, penguin, lion, hummingbird, chickadee",odd,"Tie a sheet bend or bowline, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",recieve,No,Cooler,black,Yes,27.0,9.0,No,No,,1,1,Yes,,No,No,Yes,really?,3.0,No,Yes,Chocolate,31.0,,Yes,Yes,good question,white,iPhone,Chocolate,"Rife, Soliloquy, Tribution, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Apricity",cat,No,Yes,Neutral 😐,Yes,Carbonation (fizz),"Tea, Maple Syrup, Water",the darkness shall subsume all,No,3.0,"Cheesesteak, Hamburger, Calzone",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
307,3/27/2019 13:50:49,Yes,Yes,Blue and Black,Sushi,"Yes, occasionally",No,Dog cat fish cow pig,Sunny,Cut vegetables with a knife,Weather ,Yes,Cooler,N/a,Yes,1.0,2.0,No,Yes,0,0,0,Yes,Tom Cruise,No,No,Yes,Gfsrtcvvjkjvxserhsdvnju,1.0,No,Yes,Chocolate,100.0,Server room,Yes,Yes,35,White,Android,Bacon,"Rife, Soliloquy, Fination, Amiable, Salient, Regolith, Lithe, Hubris",cat,No,Yes,Positive 😊,Yes,,"Coffee, Milk, Water",Rapid undermine alphabet croquet vascular,No,5.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Cat-Person,Yes,Yes
