,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
564,3/13/2020 1:53:29,Yes,No,What dress?,tacos,"Yes, constantly",No,cat dog sheep pig buffalo,cold,"Cut vegetables with a knife, Swim",phantasmagoria,Yes,Cooler,white,No,111.0,6.0,No,No,0,1,0,Yes,Johnny depp,No,No,Yes,"The FitnessGram™ Pacer Test is a multistage aerobic capacity test that progressively gets more difficult as it continues. The 20 meter pacer test will begin in 30 seconds. Line up at the start. The running speed starts slowly, but gets faster each minute after you hear this signal. [beep] A single lap should be completed each time you hear this sound. [ding] Remember to run in a straight line, and run as long as possible. The second time you fail to complete a lap before the sound, your test is over. The test will begin on the word start. On your mark, get ready, start.",1.0,No,Yes,Vanilla,3.0,a box,No,No,indeterminable,crimson,Android,dog,"Rife, Soliloquy, Regolith, Lithe, Hubris, Fleek",dkdkdkdk,No,Yes,Neutral 😐,No,Tomatoes,Tea,htxth erhg  egrted gerg egrz,No,3.0,Open faced sandwich,Part of a subterranean race of dog people,Yes,Yes
604,5/22/2020 14:53:25,Yes,"No, but maybe someday.",I don't remember,ketchup,I'm not sure what things you mean,No,cat dog alpaca horse laama,Cloudy,"Cut vegetables with a knife, Swim","can't remember right now, but they exist",No,Cooler,green,No,22.0,8.0,Yes,Yes,2,0,0,Yes,I only know writers,No,No,Yes,"ojwd9q20ekf9j3fpwofmdlmvij
;w",2.0,No,Yes,Vanilla,22.0,No,No,Yes,17.9,white,iPhone,idk what it's called,"Rife, Soliloquy, Amiable, Regolith, Lithe",cat,No,Yes,Neutral 😐,Yes,"Beer, White wine, Red wine, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water",material you program assemble hyperbola,A little,3.0,"Quesadilla, Hamburger","Cat-Person, Half-Cat Half-Person",No,No
247,2/6/2019 21:13:12,Yes,No,Blue and Black,lettuce,"Yes, occasionally",No,"elephant, flamingo, penguin, peacock, hedgehog",how am i supposed to know i haven't been outside in god-knows-how-long i'm going to die soon. it's probably sunny,"Cut vegetables with a knife, Swim",entrepreneurship,No,Cooler,yellow,No,48.0,9.0,No,Yes,0,2,0,Yes,Tom Holland,No,No,Yes,no u,2.0,No,Yes,Vanilla,36.0,Somewhere within a stack of glowy black boxes that I assume represent servers in my mind.,No,Yes,16,tan,iPhone,a chinese candy thing,"Soliloquy, Stipple, Amiable, Regolith, Lithe, Hubris",cat,No,No,Neutral 😐,No,"Beer, White wine, Carbonation (fizz), Red wine, Coffee","Fruit Juice, Tea, Water",type five random words done,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Cat-Person, Half-Cat Half-Person",Yes,No
0,5/21/2018 11:02:40,No,Yes,What dress?,food,"Yes, occasionally",No,snake dog ferret rat  animal,weatherly,"Roller skate, Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Skateboard, Ski, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car, Juggle",word,Yes,Warmer,neon ,No,324567890873.0,8.0,No,No,0,1,none,Yes,will smith,Yes,No,Yes,gedjwjhfijfijIHFUHUIFPWEQHUIPEHiphsiuPHSBDSUIPABDUISIDPB,5.0,No,Yes,Chocolate,2.0,"<Shortened for convenience>
",Yes,Yes,473829472904729307428472894782974982742874982374923,white,I don't have a phone,cookies,"Slickle, Rife, Soliloquy, Fination, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Unitory, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek, Cadine, Apricity",KaT,Yes,No,Neutral 😐,Yes,,"Caffeinated Soda, Coffee, Fruit Juice, Milk, Beer, Wine, Tea, Maple Syrup, Water",i wish i had a phone thats 6 now 8,No,5.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Open faced sandwich","Dog-Person, Part of a subterranean race of dog people",Yes,"No, but I'm totally doing that now"
437,9/21/2019 4:17:57,Yes,No,A color combination not listed here,Cheese,I'm not sure what things you mean,Yes,Ferret Hamster Dog Platypus Ostrich,Fine,"Tie a sheet bend or bowline, Cut vegetables with a knife, Change the oil on a car",Pennsylvania,No,Cooler,White,Yes,9.0,7.0,Yes,Yes,0,2,0,Yes,Arnold Schwarzenegger,No,No,Yes,wqa[opedsifhqap[oiedfgh,3.0,No,Yes,Chocolate,76.0,A warehouse,No,Yes,19,Brown,Android,Fettucinni,"Rife, Soliloquy, Amiable, Hubris",cat,No,No,Positive 😊,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Water",Jigsaw Pheasant Gorge Nurse Marsh,A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,Yes
396,7/29/2019 16:22:29,Yes,"No, but maybe someday.",Blue and Black,Caesar salad,"Yes, occasionally",No,"Cat, dog, platypus, squirrel, racoon","Yes, but not the climate",Swim,Massachusetts,No,Warmer,Grey,No,17.0,9.0,Yes,Yes,1,0,0,No,Jim Carrie,No,No,Yes,Xitditclhvupckcjsuezlfvj ,2.0,No,Yes,Chocolate,7.0,No,Yes,Yes,21,White,Android,Lunch,"Rife, Soliloquy, Amiable, Hubris, Fleek",cat,No,Yes,Neutral 😐,Yes,"Eggs, Carbonation (fizz)","Fruit Juice, Milk, Water",Future McDuff fish's Hobbit office,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",,Yes,"No, but I'm totally doing that now"
498,12/1/2019 5:55:51,Yes,No,White and Gold,spinach,"Yes, occasionally",No,cat; dog; leopard; gazelle; fox,rainy,"Roller skate, Drive a stick shift, Ski, Change the oil on a car",address,No,Warmer,red,No,99.0,8.0,No,Yes,0,0,0,Yes,leonard nimoy,No,No,Yes,dpfjxmwnaldksowiruxucjgbsnwlap,4.0,No,Yes,Chocolate,42.625,from a waterpipe out of a round box,Yes,Yes,20,blue,Android,chilli cheese burger,Fleek,"""cat"" here",Yes,Yes,Negative 😠,Yes,"Beer, White wine, Red wine","Caffeinated Soda, Coffee, Fruit Juice, Milk, Tea",word; random; photo; camera; banana,A little,4.0,"Taco, Quesadilla, Sub/Hoagie, Calzone",Half-Cat Half-Person,Yes,No
209,12/10/2018 20:59:54,Yes,No,I don't remember,cheese,"Yes, occasionally",No,Baboon leopard cheetah mouse mushroom,"blue, crispy, and salty","Dive headfirst off a diving board, Swim",dosnt,No,Warmer,blue,No,4.0,6.0,No,No,0,0,0,Yes,chuck norris,No,No,No,Ffffffffffffffffff%fff%,1.0,No,No,Chocolate,1.0,In a spiderweb,Yes,Yes,,white,Android,Peas,"Amiable, Salient, Lithe, Hubris",no,Yes,Yes,Neutral 😐,No,Eggs,"Noncaffeinated Soda, Milk, Tea, Water",So the and I was,No,2.0,"Taco, Sub/Hoagie, Hamburger, Open faced sandwich",Dog-Person,No,No
110,8/11/2018 19:31:00,No,No,Blue and Black,peppers,"Yes, constantly",No,"cat, dog, porg, unicorn, pegasus",TOO HOT,Cut vegetables with a knife,recommendation,No,Cooler,black,No,9.0,8.0,No,Yes,3,0,0,Yes,Pikachu,No,No,Yes,klbjasdgflk gjhsdfa glik jgsdrfa i dfgs ,3.0,No,Yes,Chocolate,9.0,The Moon,Yes,Yes,33,beige,Android,chips,"Rife, Soliloquy, Amiable, Salient, Lithe, Revergent, Hubris",cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Milk, Water",why should I do that?,Yes,3.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Part of a subterranean race of dog people,No,No
248,2/6/2019 21:21:29,Yes,"No, but maybe someday.",I don't remember,cheesesteak,"Yes, occasionally",No,fish alpaca cat dog dolphin,snowy,"Roller skate, Ice skate, Ski",propogate,No,Cooler,grey,No,5.0,8.0,Yes,No,0,1,none,Yes,Kevin Bacon,No,No,No,wieouafjpaisjdf.qwberp928u3rifjhasdlfkjb.qwbnerlkj,2.0,No,Yes,Chocolate,27.0,physically on my computer screen,Yes,No,22,grey,Android,a potato,Amiable,cat,No,Yes,Positive 😊,Yes,"Carbonation (fizz), Yogurt","Fruit Juice, Water",dog cat chair clouds August,A little,5.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger","Dog-Person, Cat-Person",No,"I did the throwing out thing, but didn't talk to everyone about it"
73,7/12/2018 22:07:12,Yes,"No, but maybe someday.",I don't remember,Tomatoes,"Yes, occasionally",No,"Dog, Elephant, Cat, Mumakil, Dolphin",Sunny,"Tie a sheet bend or bowline, Roller skate, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",exercise,Yes,Cooler,Blue and white,No,87.0,10.0,Yes,No,1,2,0,No,Brad Pitt,Yes,No,Yes,sdfan bhaetgui489u5tierjlafkeyhirt t9oj36it jh9 t-gyuherjnav0[aeriof-q34,4.0,No,Yes,Vanilla,87.0,"No, I used to think it was in the air... which in hindsight is ridiculious",Yes,Yes,22,White,Android,A sandwich,"Rife, Soliloquy, Fination, Stipple, Amiable, Salient, Lithe, Hubris",cat,No,Yes,Neutral 😐,Yes,"Carbonation (fizz), Tomatoes","Fruit Juice, Milk, Water",Aeonian Middle Pie Tarts Good,A little,5.0,Sub/Hoagie,Cat-Person,Yes,No
197,12/1/2018 4:08:58,Yes,No,White and Gold,fish,"Yes, occasionally",No,dog cat hamster mouse monkey,ok,"Cut vegetables with a knife, Do a back handspring",a,No,Cooler,black,No,89.0,5.0,No,Yes,0,1,0,Yes,brad pitt,No,No,No,zfgmgjnsfgkjhgfdgdffhhsgfdg,3.0,No,Yes,Chocolate,16.0,idk,No,Yes,about 600,brown,Android,pizza,"Stipple, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,,Water,a i it in at,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,No,No
379,7/8/2019 9:46:32,Yes,No,White and Gold,banana,"Yes, occasionally",No,elephant snake lion wolf groundhog,sunny,"Drive a stick shift, Cut vegetables with a knife, Swim, Change the oil on a car",successfull,No,Cooler,gray,No,77.0,7.0,No,Yes,2,2,0,Yes,Keanu Reeves,No,No,Yes,jkfdn vmnsldfja sndasjdoiwö sdasfljfabsdbfaushdfuwaehiowäaä9023ur0 aue2a ,3.0,No,Yes,Chocolate,19.0,California,Yes,Yes,29,green,iPhone,pork,Soliloquy,cat,No,Yes,Positive 😊,Yes,Cilantro,"Coffee, Fruit Juice, Beer, Wine, Tea, Water",bubble panties sun coin suicide,No,3.0,"Sub/Hoagie, Hamburger",Dog-Person,Yes,No
180,11/9/2018 14:22:37,Yes,No,White and Gold,Rice,"Yes, occasionally",No,Dog cat elephant giraffe lion ,Warm,"Drive a stick shift, Dive headfirst off a diving board, Ski",Library,No,Cooler,Blue,No,75.0,2.0,Yes,No,1,5,0,Yes,Kevin bacon,Yes,I never had it,Yes,Hsbje,4.0,No,Yes,Vanilla,63.0,No,Yes,Yes,,Brown,,French fries,"Slickle, Soliloquy, Regolith, Revergent, Hubris, Fleek",Cat,Yes,No,Neutral 😐,Yes,Tomatoes,"Caffeinated Soda, Water",Bacon pillow trail map wall,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,Yes,Yes
501,12/5/2019 19:46:57,Yes,No,Blue and Black,sushi,"Yes, occasionally",No,cat dog mouse puma bear,mild,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Juggle",restaurant,No,Cooler,shades of black and brown,Yes,42.0,7.0,Yes,Yes,0,1,0,Yes,chris pratt,No,No,Yes,a;lsdghkjsalkaiew;lajkd;lsahdsad,3.0,Yes,Yes,Chocolate,3.5,no,Yes,Yes,31,masking tape yellow,Android,dessert pizza,"Slickle, Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris, Fleek",no,No,Yes,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Beer, Tea, Water",five random words defenestration mastication,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,"No, but I'm totally doing that now"
300,3/18/2019 19:04:54,Yes,"No, but maybe someday.",Blue and Black,,"Yes, occasionally",No,"lizard, cat, dog, human, kangaroo",cloudy,"Roller skate, Ice skate, Skateboard, Ski, Cut vegetables with a knife, Swim",character,Yes,Cooler,white,No,4.0,10.0,Yes,Yes,0,1,0,Yes,dwayne johnson,Yes,No,Yes,"wr'okfgnerjkngerqwerjifgweroijq23porkq]342;r2452
4r
qweqwerqwer",5.0,No,Yes,Vanilla,5.0,huge warehouse filled with hdds,Yes,Yes,14,green,Other Smartphone,weet bix,"Rife, Soliloquy, Tribution, Regolith, Hubris, Apricity",cat,No,Yes,Negative 😠,Yes,,"Milk, Tea, Maple Syrup, Water","alex, yeet, yeets, yeeting, yeeted",A little,4.0,"Sub/Hoagie, Hamburger, Open faced sandwich, Calzone",Part of a subterranean race of dog people,Yes,"No, but I'm totally doing that now"
185,11/13/2018 6:18:28,Yes,No,What dress?,meat,I'm not sure what things you mean,No,"Zebra, human, Saimaa ringed seal, elephant, gorilla",rainy,"Ice skate, Ski, Cut vegetables with a knife",xckd,No,Cooler,black and white,No,3.141593,8.0,No,Yes,0,one,0,No,Super Mario,No,No,Yes,"Yd;odtsohdogagoaogzzlcLc'8×€™=€£€×c ""9*$5 jh   
jgkf  hofyfixhFUd7%fIgOg8g8%",1.0,No,Yes,Chocolate,42.0,The Cloud,Yes,Yes,18,white,Android,a burrito,,cAt,No,Yes,Neutral 😐,Yes,,"Coffee, Fruit Juice, Water",write common red chair help,No,4.0,Hamburger,Dog-Person,Yes,No
483,11/13/2019 13:12:27,Yes,"No, but maybe someday.",White and Gold,Hamburgers,No,No,giraffe cat elephant peacock butterfly,Cold!,"Roller skate, Run in high heels, Dive headfirst off a diving board, Walk on stilts, Ski, Cut vegetables with a knife, Swim",availible,No,Warmer,Blue,No,47.0,6.0,Yes,Yes,0,0,0,Yes,Marilyn Monrow,No,No,No,a;sldkfjas;dlfksaj;dflkja,3.0,Yes,Yes,Vanilla,22.0,The Google nap pods in Califonia,Yes,Yes,17,beige,iPhone,Hummus,"Soliloquy, Stipple, Amiable, Salient, Hubris, Fleek",cat,No,Yes,Positive 😊,Yes,"Eggs, Carbonation (fizz)","Tea, Water",rectangle america megaphone monday butthole,A little,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person",No,No
120,8/21/2018 7:35:39,Yes,No,White and Gold,fish,"Yes, occasionally",No,cat dog pangolin hyrax snake,sunny,"Solve a Rubik's cube, Cut vegetables with a knife, Ride a horse",euyafjadlokudl,Yes,Cooler,green,Yes,58.0,9.0,No,Yes,0,0,0,Yes,Robert,No,No,Yes,xmhvyuugctgt,2.0,No,Yes,Chocolate,16.0,basement,Yes,Yes,24,green,Non-smartphone,pizza,"Stipple, Regolith",cat,Yes,No,Neutral 😐,Yes,Beer,"Noncaffeinated Soda, Tea",phone rythm digest knoledge world,No,3.0,"Cheesesteak, Open faced sandwich","Half-Cat Half-Person, Part of a subterranean race of dog people",Yes,"I did the throwing out thing, but didn't talk to everyone about it"
430,9/5/2019 23:03:04,Yes,No,White and Gold,Tomatoes,"Yes, occasionally",No,Zebra giraffe lion shark dog,Humid,"Cut vegetables with a knife, Swim",Beautiful,No,Cooler,White,No,3.1415919999999997,9.0,No,Yes,0,2,0,Yes,Sylvester Stallone,No,No,Yes,Hdudhrheodmsmwlfirld,1.0,No,Yes,Chocolate,4.13,No. ,No,Yes,21,Gray,Android,Chocolate,"Rife, Soliloquy, Tribution, Amiable, Salient, Lithe, Hubris","""cat""",Yes,Yes,Neutral 😐,Yes,"Carbonation (fizz), Tomatoes","Coffee, Tea, Water",I'm going with you to ,No,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Half-Cat Half-Person,Yes,No
602,5/22/2020 3:58:34,Yes,No,Blue and Black,Cheese,"Yes, occasionally",No,"Dog, Cat, Rat, Mouse, Elephant","17.7°C, 61%, 2kmph Wind","Solve a Rubik's cube, Cut vegetables with a knife",occurrence,No,Cooler,black,No,42.0,7.0,Yes,Yes,0,1,0,No,Mark Hamill,No,No,Yes,fid83uu3usvvbjjksoq9239r7c5g5stegvwbnwkdof8484hevcbdbdksowp0c98c7yetv2vwvbxkxosowi h5vvvfhuiwiuvuvurruheb d cbdkwi23uu4eu,1.0,Yes,Yes,Vanilla,76.0,In some non-descriptor data center in a flat location. ,No,Yes,22,white,Android,homemade bread with orange marmalade,"Slickle, Rife, Salient, Regolith, Hubris, Fleek",cat,No,Yes,Neutral 😐,Yes,"Eggs, Cilantro","Coffee, Beer, Tea, Water","train,cup,cheese,satellite,tree",No,2.0,"Sub/Hoagie, Hamburger",Dog-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
446,9/26/2019 22:19:02,Yes,No,I don't remember,Tomatos,"Yes, occasionally",No,Dog Cat Horse Bird Mastadon,Fine,"Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim",glue,No,Cooler,Geen,Yes,47.0,3.0,No,No,0,2,None,Yes,Tom Cruse,Yes,No,Yes,sdfgjald;sjfl;aesjdfseajfewajmfo;lk,4.0,No,Yes,Vanilla,52.0,Nowhere ,Yes,No,22,Yellow,Android,Jumbo Gums,"Slickle, Rife, Soliloquy, Stipple, Tribution, Amiable, Regolith, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,,"Noncaffeinated Soda, Coffee, Fruit Juice, Milk, Beer, Water",Big Bad Bog Bingo,No,4.0,"Sub/Hoagie, Hamburger",Dog-Person,No,No
548,2/16/2020 3:28:44,Yes,"No, but maybe someday.",What dress?,Strawberry Ice Cream,"Yes, occasionally",No,Cat Dog Mouse Zebra Lion,Cloudy,"Roller skate, Ice skate, Ski",Address,No,Warmer,Blue,No,28.0,6.0,No,Yes,2,2,0,Yes,John Cleese,No,No,Yes,"lkljhgfte325ßklß
-+öälpojhgfd8f909ulnm,klpo79863wxq6re56ßj",1.0,No,Yes,Chocolate,20.0,America,Yes,Yes,21,Lightgreen,Android,Udon,Hubris,cat,No,No,Neutral 😐,Yes,Carbonation (fizz),"Beer, Water",Five random words,No,1.0,"Sub/Hoagie, Open faced sandwich",,No,No
596,5/10/2020 2:27:22,Yes,No,I don't remember,,No,No,"Rabbit, Hamster, Elephant, Duck, Turkey",Cloudy,"Roller skate, Drive a stick shift, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Juggle",consciously,Yes,Warmer,blue,Yes,9.0,9.0,No,Yes,0,1,0,Yes,Jim Carrey,No,No,Yes,tuersdtufygiuohipjokkvhcjghxfztd,3.0,Yes,Yes,Vanilla,78.0,,Yes,Yes,33,White,Android,Spinach Pie,"Rife, Soliloquy, Amiable, Salient, Regolith, Hubris",cat,No,No,Positive 😊,Yes,,"Fruit Juice, Milk, Tea, Water",Five random words,A little,4.0,,,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
142,10/3/2018 11:09:46,Yes,"No, but maybe someday.",Blue and Black,,I'm not sure what things you mean,No,cat dog koala panda red panda,cloudy,"Tie a sheet bend or bowline, Drive a stick shift, Ice skate, Ski, Cut vegetables with a knife, Swim",which,No,Cooler,white,No,46.0,4.0,No,Yes,1,0,0,Yes,Jim carrey,Yes,No,Yes,aewuhxiua9huqdiahmiomqamnbvmx,4.0,No,Yes,Chocolate,37.0,what,Yes,Yes,12,white,Other Smartphone,pringles,"Tribution, Amiable, Lithe, Hubris, Fleek",cat,Yes,No,Positive 😊,Yes,Tomatoes,"Caffeinated Soda, Fruit Juice, Tea, Water",hi boo by low high,A little,2.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
322,4/22/2019 3:45:39,Yes,"No, but maybe someday.",Blue and Black,Onion,"Yes, occasionally",No,"Bear, Charmander, Mouse, Woodlouse, Bull",Warm,Ride a horse,Iterative,Yes,Warmer,Grey,Yes,29.0,9.0,Yes,Yes,0,0,0,Yes,Tommy Wiseau,Yes,Yes,Yes,D disugsbkeuegebbdhebs whwhs,2.0,Yes,Yes,Chocolate,77.0,California,Yes,No,20,I'm outside,Android,Lamb,,Tac,Yes,Yes,Negative 😠,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Milk, Beer, Wine, Tea, Maple Syrup","Dolphin, Morning, Watford, Hometown, Gloucester",No,4.0,"Sub/Hoagie, Hamburger",Part of a subterranean race of dog people,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
478,11/10/2019 19:06:36,Yes,No,Blue and Black,Soda,"Yes, constantly",No,"Dog, Deer, Frog, Cow, Pig",Cold,"Tie a sheet bend or bowline, Roller skate, Ice skate, Ski, Cut vegetables with a knife, Swim",Absolutely,No,Warmer,Striped Cyan,Yes,83.0,9.0,Yes,Yes,1,0,0,Yes,Bumblesnuff Crumblebatch,No,No,Yes,ejfrogj4i0t5ujikoienlqwnro4kt50rk29jcoirngogntmfomlmnvlfnfdlvjrlv9ddljljeoij320j,4.0,No,Yes,Chocolate,53.0,I don't know,Yes,Yes,Wouldn't you like to know,Light Gray,iPhone,Pork,"Rife, Soliloquy, Tribution, Hubris","""cat""",Yes,Yes,Neutral 😐,Yes,,"Coffee, Tea, Water",Find Time To Find Time,A little,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich","Dog-Person, Part of a subterranean race of dog people",Yes,No
18,6/3/2018 5:48:04,Yes,No,Blue and Black,Durian,"Yes, occasionally",No,"Cow, dog, moose, mouse, ant",Sunny,"Tie a sheet bend or bowline, Cut vegetables with a knife",Rendezvous,No,Cooler,Black,Yes,35.0,7.0,Yes,Yes,0,1,0,Yes,-,No,No,Yes,Gvgghjmkuhnhvfxwg,1.0,No,Yes,Vanilla,72.0,A void,No,Yes,15,White,I don't have a phone,Croissant filled with chocolate,"Rife, Soliloquy, Tribution, Unitory, Hubris, Fleek",cat,Yes,No,Negative 😠,No,,"Noncaffeinated Soda, Milk, Water","Disaster, mode, fraction, car, name",Yes,5.0,"Sub/Hoagie, Hamburger","Cat-Person, Half-Cat Half-Person",No,No
585,4/25/2020 0:51:03,Yes,"No, but maybe someday.",Blue and Black,hot dog,"Yes, occasionally",No,cat dog turtle chinchilla cow,warm,"Solve a Rubik's cube, Cut vegetables with a knife, Swim",orange,No,Warmer,white,No,1.0,10.0,No,Yes,1,0,0,Yes,daniel radcliffe,No,Yes,Yes,sdfasdfsdfgdfgsdfgsdfgdgfhfdghjhgjfghjgfhjk,3.0,No,Yes,Vanilla,1.0,no,Yes,Yes,18,blue,Android,pizza,"Rife, Stipple, Amiable, Salient, Lithe, Hubris, Fleek, Apricity",cat,No,Yes,Positive 😊,No,"Eggs, Beer, White wine, Carbonation (fizz), Red wine","Fruit Juice, Water",assortment of words to write,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger","Dog-Person, Cat-Person",No,No
423,8/28/2019 10:00:19,Yes,No,I don't remember,shrimp,"Yes, occasionally",No,cat dog dolphin fish whale,partly cloudy,Cut vegetables with a knife,because,No,Warmer,red and green,No,71.0,9.0,Yes,Yes,none,1,none,No,Keanu Reeves,No,No,Yes,bganurng,2.0,No,Yes,Vanilla,72.0,low orbit,No,Yes,29,white,iPhone,nut bar,"Soliloquy, Peristeronic, Amiable, Salient, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,"White wine, Red wine","Coffee, Water",dog cat dolphin shark whale,No,2.0,Sub/Hoagie,Dog-Person,No,No
98,8/11/2018 15:13:38,No,No,What dress?,pizza,"Yes, occasionally",No,"Garfield, Felix, Sonic, Shadow, Rudolph",raining,"Drive a stick shift, Cut vegetables with a knife",instalment,No,Cooler,,No,71.0,6.0,No,No,0,0,0,Yes,Ian McKellan,No,No,No,iw4wvchnwrioebv89743gbv4iugub*\/k;\j\/2j9jèrjn uiowernv08hn24390nbn visowujebn'op''#f230f982]#,1.0,No,Yes,Chocolate,47.0,On a bunch of desktop computers sitting in a dark room somewhere,No,Yes,34,white,Non-smartphone,fried chicken,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Positive 😊,Yes,"Beer, White wine, Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Water",five random words,Yes,4.0,"Sub/Hoagie, Hamburger","Cat-Person, Half-Cat Half-Person",Yes,"No, but I'm totally doing that now"
32,6/10/2018 14:25:21,Yes,"No, but maybe someday.",White and Gold,Eggs,"Yes, occasionally",No,Cat dog bear porcupine ocelot,"Cloudy, 65℉","Tie a sheet bend or bowline, Solve a Rubik's cube, Cut vegetables with a knife, Swim",Successfully,Yes,Warmer,Checkered green/white,No,60.0,9.0,Yes,No,1,0,0,No,No,No,No,No,JcjdjdhvjddbvensfjlivpsbakvynxfhbflhylfihjfsejvkjsguvhdckosjkvvdnfkjecjfhghcvcgnkfjvjdcdxckvgskvkmjfcshckvsvfjkvkxhcvhczsjkfkhklappjsnskkfnndgbvvdbckdbvdjkbdhhdnkdpfjwkfirfmsbsjajqldchjakglxpokannzkshshhfdbdbHvdsjbshwvsfjvkvnddbdcllvkdhehrhjhsakpfjsfbbvvsjkvkbdbccbhskdljeggfjffuxjdjdoofjdkc,2.0,No,Yes,Vanilla,17.0,A dingy basement in a foreign nation,Yes,Yes,17.5,Bright Yellow,Android,Homemade Macaroni and Cheese,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris",cat,No,Yes,Negative 😠,Yes,"Eggs, Cilantro, Coffee, Tomatoes","Fruit Juice, Water",Ecstatic belt token segfault flyer,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger",,Yes,No
